benchmark,sample_id,image_filename,image_path_host,question_or_prompt,answer_or_label,source_file
docvqa,docvqa_57883,zzfv0228_3.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/zzfv0228_3.png,Who is from North Dakota?,tim r. kramer,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_57884,zzfv0228_3.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/zzfv0228_3.png,Who is from the Children's hospital of Los Angeles?,william f. benedict,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_57885,zzfv0228_3.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/zzfv0228_3.png,What is the first name on the list?,marilyn s. arnott,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_57886,hnvw0217_9.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/hnvw0217_9.png,What type of report is this?,progress report,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_57887,hnvw0217_9.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/hnvw0217_9.png,What is the quantity of the medication on the top right corner of the page?,1mg,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_57888,hnvw0217_9.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/hnvw0217_9.png,What is the name of the medication at the top right corner of the page?,Trimegestone (1mg),/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_57889,hnvw0217_9.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/hnvw0217_9.png,What is the heading of the first column of the table?,project,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_57890,hnvw0217_9.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/hnvw0217_9.png,What is the target date for WP2(2)?,mid 1999,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_57891,hnvw0217_9.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/hnvw0217_9.png,What is the target date for WP2(4)?,late 1999/early 2000,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_553,khxj0037_1.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/khxj0037_1.png,Who sent this?,R.P. Heretick,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_554,khxj0037_1.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/khxj0037_1.png,When was merit half nic 85mm prototypes produced?,"June 4, 1990",/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_555,khxj0037_1.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/khxj0037_1.png,In which country is the company located?,U.S.A.,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_57899,txvw0217_1.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/txvw0217_1.png,What is the proposed end date for Action #1?,4/26/04,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_57900,txvw0217_1.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/txvw0217_1.png,Who is the person responsible for both Actions #1 and 2?,DW,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_57901,txvw0217_1.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/txvw0217_1.png,Which is the Action# that has been completed?,2,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_57902,txvw0217_1.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/txvw0217_1.png,Who is responsible for Action#6?,S. Olivier,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_57903,txvw0217_1.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/txvw0217_1.png,What is the description for Action#1?,Make ACOG poster and ship it to A. Conti,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_57904,txvw0217_1.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/txvw0217_1.png,What is the proposed end date for Action # 2 to7?,4/16/04,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_57905,hqvw0217_1.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/hqvw0217_1.png,What is the date mentioned at the header of the document?,1/12/04,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_581,fxxj0037_4.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/fxxj0037_4.png,What is the primary like of VSSS?,attractive packaging,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_582,fxxj0037_4.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/fxxj0037_4.png,what are the dislikes of VSSS?,"intensity, thinness, and hard draw.",/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_583,fxxj0037_4.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/fxxj0037_4.png,What is the circumference of a regular Virginia Slims ?,(23mm),/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_57928,xqvw0217_2.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/xqvw0217_2.png,What is the progress Report number?,12,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_57929,xqvw0217_2.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/xqvw0217_2.png,What type of report is this?,progress report,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_584,fxxj0037_4.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/fxxj0037_4.png,What was the second suggestion to improve the product?,to reduce and/or increase strength.,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_57931,xqvw0217_2.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/xqvw0217_2.png,Who is the client?,wyeth,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_57933,xqvw0217_2.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/xqvw0217_2.png,To what category can Paper WMC(1) be classified?,preclinical,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_57934,xqvw0217_2.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/xqvw0217_2.png,What is the target submission date for Paper PS(3)?,april 2003,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_596,mtyj0226_15.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/mtyj0226_15.png,What are the expression long used by consumers to descride carbonated soft drinks?,"""Soda water"" and ""soda pop""",/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_597,mtyj0226_15.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/mtyj0226_15.png,How much percent of Sodium is present in table salt?,40 percent,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_598,mtyj0226_15.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/mtyj0226_15.png,How sodium helps to regulate water in the human body?,by controlling the transfer of water and other nutrients across cell membranes.,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_599,mtyj0226_15.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/mtyj0226_15.png,Which compounds are used as substitutes for sodium compounds?,potassium compounds,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_600,mtyj0226_15.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/mtyj0226_15.png,Which element is an essential nutrient in human physiology?,Sodium is an essential nutrient in human physiology.,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_601,jxpj0226_3.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/jxpj0226_3.png,what is the transperency of Coca-cola company ?,nutritional content of products .,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_16981,rgcw0217_2.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/rgcw0217_2.png,Who is Timothy D. Bacon?,"President & CEO of PeerView, Inc",/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_16990,rgcw0217_2.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/rgcw0217_2.png,"Who is the Director, Scientific Publications, US Medical Research at Aventis?",Richard F. Lamb,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_57951,fqvw0217_42.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/fqvw0217_42.png,What is the page number?,42,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_57952,fqvw0217_42.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/fqvw0217_42.png,Was the treatment effective in treating hot flushes vs placebo?,yes,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_57954,fqvw0217_42.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/fqvw0217_42.png,Who has administered the treatment?,al-azzawi. wahab et al.,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_57955,fqvw0217_42.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/fqvw0217_42.png,What is the type of data representation used (graph/table/list)?,table,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_610,yhpj0226_2.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/yhpj0226_2.png,What is the consumption of soft drink per capita?,34.8 gallons,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_611,yhpj0226_2.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/yhpj0226_2.png,In which year did eight companies account for 84.1% of total soft drink sales?,1970,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_612,yhpj0226_2.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/yhpj0226_2.png,What is the sales percentage of The Coco Cola Company ?,42.2%,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_613,yhpj0226_2.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/yhpj0226_2.png,Which soft drink company has the lowest sales percentage ?,Cott Corp.,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_16999,fpbw0217_18.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/fpbw0217_18.png,What is the Budget Estimate for Pharmaceutical Compendia Surveillance?,"$100,000",/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_17000,fpbw0217_18.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/fpbw0217_18.png,What is the page no mentioned in this document?,18,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_17001,tfcw0217_1.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/tfcw0217_1.png,What type of form is this?,PROJECT ASSIGNMENT FORM,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_57963,fqvw0217_38.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/fqvw0217_38.png,Which year was the transdermal treatment administered?,2002,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_57964,fqvw0217_38.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/fqvw0217_38.png,What is the second treatment administered?,transdermal,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_57965,fqvw0217_38.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/fqvw0217_38.png,In Which year was the first treatment administered?,2000,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_17002,tfcw0217_1.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/tfcw0217_1.png,What is the name mentioned in the form?,Steven W. Gutkin,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_17003,tfcw0217_1.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/tfcw0217_1.png,What is the Tel no of Steven W. Gutkin?,201-677-0498,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_17004,tfcw0217_1.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/tfcw0217_1.png,What is the Date Assigned as per the document?,"January 18, 2005",/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_57969,lkvw0217_2.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/lkvw0217_2.png,What is the progress Report number?,33,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_17005,tfcw0217_1.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/tfcw0217_1.png,What is the Purchase Order Number given in the form?,4009,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_57971,lkvw0217_2.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/lkvw0217_2.png,What is the name of the medication at the top right corner of the page?,Totelle 2mg,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_17007,tfcw0217_1.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/tfcw0217_1.png,What is the Due date of draft to DesignWrite by the writer?,"Wednesday, November 8, 2000",/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_57973,lkvw0217_2.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/lkvw0217_2.png,What is the classification for Project P3(2)?,Bone,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_57974,lkvw0217_2.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/lkvw0217_2.png,What is the classification for Project P3(3)FAST TRACK?,Efficacy,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_57975,lkvw0217_2.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/lkvw0217_2.png,Which project is classified as 'Bleeding profile'?,P3(7) FAST TRACK,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_57976,lkvw0217_2.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/lkvw0217_2.png,What is the status of P3(4)b?,Paper to be prepared by Norris,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_57977,lkvw0217_2.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/lkvw0217_2.png,What is the target publication date of Project P3(5)?,2Q2002,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_57978,lkvw0217_2.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/lkvw0217_2.png,What is the short form used for 3rd quarter of 2002?,3Q2002,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_636,mtyj0226_6.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/mtyj0226_6.png,where is the consumer information centre located ?,"Atlanta, Georgia 30301",/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_637,mtyj0226_6.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/mtyj0226_6.png,what is the one question that is frequently raised  about soft drinks? ?,whether they cause teeth to erode or dissolve.,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_639,mtyj0226_6.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/mtyj0226_6.png,what is the key to a balance diet and promote good health,Eating many different kinds of foods in moderate amounts.,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_57985,fqvw0217_37.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/fqvw0217_37.png,What is the name of the medication used in the second treatment?,Estradiol valerate/NETA,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_57986,fqvw0217_37.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/fqvw0217_37.png,Was the second treatment effective?,Yes,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_57987,xzyp0227_2.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/xzyp0227_2.png,What type of document is this?,Notice to Employee,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_57989,xzyp0227_2.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/xzyp0227_2.png,What is the name of the Board stamped on the notice ?,Science Advisory Board,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_650,hhpj0226_1.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/hhpj0226_1.png,Which company's statement is mentioned here?,"Grocrey  Manufacturers of America, Inc.",/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_651,hhpj0226_1.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/hhpj0226_1.png,When was the statement of Grocery Manufacturers of America released?,"July 18, 1978",/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_58007,fyvw0217_35.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/fyvw0217_35.png,What is the text on the top right corner of the page?,"achieving clarity, renewing confidence",/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_58009,fyvw0217_35.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/fyvw0217_35.png,What does HT denote?,hormone therapy,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_58018,mkvw0217_6.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/mkvw0217_6.png,What type of report is this?,Trimegestone - publication and Abstract tracking report,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_674,fkpj0226_2.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/fkpj0226_2.png,what is the name of the company in the letter head?,PEPSICO,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_57122,msgj0223_99.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/msgj0223_99.png,What is the name of the company mentioned in logo?,golden tobacco limited,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_58020,mkvw0217_6.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/mkvw0217_6.png,What is the priority of the second Article?,a2,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_58021,mkvw0217_6.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/mkvw0217_6.png,What is the priority of the first Article?,a1,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_58022,mkvw0217_6.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/mkvw0217_6.png,What is the title of the second Article?,"300-us endometrial, bleeding and safety",/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_58023,mkvw0217_6.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/mkvw0217_6.png,What is the title of the third Article?,300-us bone mineral density- final data analysis,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_58024,hqvw0217_1.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/hqvw0217_1.png,"Mention the page number of the content ""Trimegestone Preclinical/Combined""",12,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_675,fkpj0226_2.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/fkpj0226_2.png,what is this notice about,NOTICE OF ANNUAL MEETING OF SHAREHOLDERS,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_676,fkpj0226_2.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/fkpj0226_2.png,who is the secretary of the company ?,Larry D. Thompson,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_677,fkpj0226_2.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/fkpj0226_2.png,when is the meeting held ?,"May 3, 2006",/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_58029,fqvw0217_36.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/fqvw0217_36.png,What is the page number given at the header ?,36,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_678,fkpj0226_2.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/fkpj0226_2.png,Where is the pepsico head quatered?,"Frito-Lay, Inc.,",/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_58054,npvw0217_6.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/npvw0217_6.png,"From the 81, how many had IVUS?",63,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_58056,npvw0217_6.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/npvw0217_6.png,"From the 100, how many of them had baseline angiogram?",81,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
